#JCAT	Piece	Name	LDate	GDate	ODate	Period	Perigee	PF	Apogee	AF	Inc	IF	OType	Longitude	DriftRate	TDate	TF	Flags
# Updated 2025 Aug  5 0507:15
S43445	2018-036E	USA 285	2018 Apr 14	2018 Apr 26?    	2025 Jul 31 2219:	    1410.212 	   35233.5 	 	   35323.2 	 	  6.33 	 	GEO/ID	141.92E	 +   6.619E	*	P	-
S43446	2018-036F	USA 286	2018 Apr 14	2018 Apr 26?    	2025 Aug  4 1038:	    1410.066 	   35231.9 	 	   35319.2 	 	  6.34 	 	GEO/ID	127.48W	 +   6.657E	*	P	-
S43450	2018-041A	Apstar 6C	2018 May  3	2018 May 10?    	2025 Aug  3 2035:	    1436.111 	   35781.8 	 	   35791.9 	 	  0.04 	 	GEO/S	134.02E	 +   0.011W	*	P	-
S43175	2018-012B	SES-14	2018 Jan 25	2018 May 11     	2025 Aug  4 0212:	    1436.085 	   35781.4 	 	   35791.3 	 	  0.02 	 	GEO/S	 47.50W	 +   0.004W	*	P	-
S43465	2018-036G	MYCROFT	2018 Apr 14	2018 May 12?    	2019 Dec 16 0628:	    1451.969 	   36094.5 	 	   36098.9 	 	  0.58 	 	GEO/D	 94.32W	 +   3.953W	2022 Mar	P	-
S43463	2018-044A	Bangabandhu 1	2018 May 11	2018 May 20?    	2025 Aug  4 1339:	    1436.110 	   35776.0 	 	   35797.7 	 	  0.03 	 	GEO/S	119.12E	 +   0.011W	*	P	-
S43488	2018-049A	SES-12	2018 Jun  4	2018 Jun        	2025 Aug  4 1332:	    1436.078 	   35782.8 	 	   35789.6 	 	  0.01 	 	GEO/S	 94.99E	 +   0.002W	*	P	-
S43491	2018-050A	Feng Yun 2H	2018 Jun  5	2018 Jun  6?    	2025 Aug  4 1327:	    1436.070 	   35777.2 	 	   35795.0 	 	  2.21 	 	GEO/S	 79.33E	 +   0.000W	*	P	-
S43497	2018-050C	FG-36 AKM	2018 Jun  5	2018 Jun  6?    	2025 Aug  3 0745:	    1438.836 	   35474.2 	 	   36206.2 	 	  4.05 	 	GEO/ID	 12.39E	 +   0.694W	2018 Jun  5 1307:04	C	-
S43645	2018-050D	FY-2H imager cover	2018 Jun  5	2018 Jun  6?    	2025 Aug  3 0352:	    1436.814 	   35637.4 	 	   35963.9 	 	  4.08 	 	GEO/ID	 70.12E	 +   0.187W	2018 Jun  5 1307:04	C	-
S43539	2018-057A	Beidou DW 32	2018 Jul  9	2018 Jul 17     	2025 Jul 21 2130:	    1436.463 	   35415.1 	 	   36172.4 	 	 55.17 	 	GEO/T	 98.31E	 +   0.099W	*	P	-
S43562	2018-059A	Telstar 19 Vantage	2018 Jul 22	2018 Aug  1     	2025 Aug  4 0220:	    1436.106 	   35773.0 	 	   35800.5 	 	  0.03 	 	GEO/S	 62.99W	 +   0.009W	*	P	-
S43587	2018-064A	Merah Putih	2018 Aug  7	2018 Aug 13     	2025 Aug  4 1336:	    1436.087 	   35780.7 	 	   35792.2 	 	  0.01 	 	GEO/S	108.00E	 +   0.005W	*	P	-
S43611	2018-069A	Telstar 18 Vantage	2018 Sep 10	2018 Sep 20     	2025 Aug  4 0002:	    1436.101 	   35776.9 	 	   35796.5 	 	  0.03 	 	GEO/S	137.99E	 +   0.008W	*	P	-
S43633	2018-074B	Horizons 3e	2018 Sep 25	2018 Oct  4     	2025 Aug  4 1027:	    1436.100 	   35781.3 	 	   35792.0 	 	  0.05 	 	GEO/S	168.99E	 +   0.008W	*	P	-
S43683	2018-085A	Beidou DW 41	2018 Nov  1	2018 Nov  2?    	2025 Aug  4 1345:	    1436.168 	   35770.1 	 	   35805.9 	 	  2.78 	 	GEO/S	139.91E	 +   0.025W	*	P	-
S43698	2018-089A	GSAT-29	2018 Nov 14	2018 Nov 18     	2025 Aug  4 1321:	    1436.086 	   35774.5 	 	   35798.3 	 	  0.02 	 	GEO/S	 55.08E	 +   0.005W	*	P	-
S43700	2018-090A	Es'hailsat-2	2018 Nov 15	2018 Nov 20?    	2025 Aug  4 1312:	    1436.047 	   35780.2 	 	   35791.1 	 	  0.02 	 	GEO/S	 25.82E	 +   0.005E	*	P	-
S43632	2018-074A	Azerspace-2	2018 Sep 25	2018 Dec  4     	2025 Aug  4 0444:	    1436.112 	   35780.4 	 	   35793.4 	 	  0.01 	 	GEO/S	 45.09E	 +   0.011W	*	P	-
S43824	2018-100B	GSAT-11	2018 Dec  4	2018 Dec 10     	2025 Aug  4 1326:	    1436.100 	   35752.7 	 	   35820.6 	 	  0.07 	 	GEO/S	 74.07E	 +   0.008W	*	P	-
S43823	2018-100A	Cheollian 2A	2018 Dec  4	2018 Dec 13?    	2025 Aug  4 1341:	    1436.090 	   35776.8 	 	   35796.1 	 	  0.02 	 	GEO/S	128.25E	 +   0.005W	*	P	-
S43867	2018-107A	Kosmos-2533	2018 Dec 21	2018 Dec 21     	2025 Aug  4 0959:	    1436.128 	   35784.6 	 	   35789.8 	 	  0.02 	 	GEO/S	 69.99E	 +   0.015W	*	P	-
S43864	2018-105A	GSAT-7A	2018 Dec 19	2018 Dec 27     	2025 Aug  4 1323:	    1436.063 	   35778.1 	 	   35793.8 	 	  0.07 	 	GEO/S	 62.80E	 +   0.001E	*	P	-
S43874	2018-110A	Tongxin Jishu Shiyan 3	2018 Dec 24	2018 Dec 30?    	2025 Aug  4 1830:	    1436.085 	   35776.4 	 	   35796.3 	 	  1.72 	 	GEO/S	 58.96E	 +   0.004W	*	P	-
S43917	2018-110C	TJS-3 subsatellite	2018 Dec 24	2018 Dec 30?    	2025 Aug  3 2040:	    1464.031 	   36306.5 	 	   36356.8 	 	  3.84 	 	GEO/ID	152.54E	 +   6.895W	2021 Dec  1	P	-
S43920	2019-001A	Zhongxing 2D	2019 Jan 10	2019 Jan 12?    	2025 Aug  4 1342:	    1436.094 	   35780.4 	 	   35792.7 	 	  0.07 	 	GEO/S	130.03E	 +   0.007W	*	P	-
S43651	2018-079A	AEHF SV-4	2018 Oct 17	2019 Jan 30     	2025 Aug  4 1246:	    1436.047 	   35580.1 	 	   35991.1 	 	  1.47 	 	GEO/S	 66.98W	 +   0.005E	*	P	-
S44035	2019-007B	GSAT-31	2019 Feb  5	2019 Feb  9     	2025 Aug  4 1136:	    1436.089 	   35777.1 	 	   35795.8 	 	  0.01 	 	GEO/S	 47.87E	 +   0.005W	*	P	-
S44049	2019-009B	B'reshit	2019 Feb 22	2019 Feb 25     	2019 Mar 21 0000:	   16901.524 	    1204.1 	 	  422362.0 	 	 24.95 	 	CLO	177.75W	-	2019 Apr 11	P	-
S44048	2019-009A	Nusantara Satu	2019 Feb 22	2019 Mar  1     	2025 Aug  3 2221:	    1436.104 	   35766.3 	 	   35807.1 	 	  0.03 	 	GEO/S	145.95E	 +   0.009W	*	P	-
S44066	2019-009E	Beresheet adapter	2019 Feb 22	2019 Mar  4     	2025 Aug  4 0147:	    1454.790 	   36121.2 	 	   36182.2 	 	  5.77 	 	GEO/ID	 94.91E	 +   4.645W	2019 Feb 22 0145	C	-
S44065	2019-009D	S5	2019 Feb 22	2019 Mar  4     	2025 Aug  4 0850:	    1449.551 	   36032.1 	 	   36067.0 	 	  5.75 	 	GEO/ID	172.53W	 +   3.358W	2019 Mar?	P	-
S44067	2019-012A	Zhongxing 6C	2019 Mar  9	2019 Mar 12?    	2025 Aug  4 1342:	    1436.085 	   35747.2 	 	   35825.5 	 	  0.05 	 	GEO/S	130.34E	 +   0.004W	*	P	-
S44071	2019-014A	WGS SV-10	2019 Mar 16	2019 Mar 25     	2025 Jul 31 2200:	    1436.114 	   35785.8 	 	   35788.1 	 	  0.02 	 	GEO/S	 60.29E	 +   0.011W	*	P	-
S44076	2019-017A	Tian Lian 2-01	2019 Mar 31	2019 Apr 3?     	2025 Aug  4 1327:	    1436.090 	   35776.8 	 	   35796.1 	 	  0.07 	 	GEO/S	 77.01E	 +   0.006W	*	P	-
S45488	2016-004D	deb Intelsat IS-29e	2016 Jan 27	2019 Apr  7     	2021 Nov  7 2115:	    1431.499 	   32053.4 	 	   39339.7 	 	  2.31 	 	GEO/NS	 83.28E	 +   1.152E	2016 Jan 27 2320:07	D	-
S44204	2019-023A	Beidou DW 44	2019 Apr 20	2019 Apr 21?    	2025 Aug  4 1012:	    1435.927 	   35681.0 	 	   35885.5 	 	 58.25 	 	GEO/T	116.70E	 +   0.035E	*	P	-
S44186	2019-021A	Arabsat 6A	2019 Apr 11	2019 Apr 29     	2025 Aug  4 1313:	    1436.222 	   35774.4 	 	   35803.7 	 	  0.06 	 	GEO/S	 30.48E	 +   0.039W	*	P	-
S44231	2019-027A	Beidou DW 45	2019 May 17	2019 May 20?    	2025 Aug  4 1346:	    1436.076 	   35771.7 	 	   35800.7 	 	  1.81 	 	GEO/S	144.53E	 +   0.002W	*	P	-
S44034	2019-007A	SGS-1	2019 Feb  5	2019 May 22     	2025 Aug  4 1133:	    1436.117 	   35760.2 	 	   35813.8 	 	  0.07 	 	GEO/S	 39.00E	 +   0.012W	*	P	-
S44307	2019-031A	Yamal-601	2019 May 30	2019 Jun 20     	2025 Aug  4 1136:	    1436.099 	   35775.2 	 	   35798.1 	 	  0.01 	 	GEO/S	 49.01E	 +   0.008W	*	P	-
S44333	2019-034A	T16	2019 Jun 20	2019 Jun 26     	2025 Aug  3 1603:	    1436.125 	   35783.2 	 	   35791.1 	 	  0.02 	 	GEO/S	100.86W	 +   0.014W	*	P	-
S44337	2019-035A	Beidou DW 46	2019 Jun 24	2019 Jun 26?    	2025 Aug  3 1833:	    1436.318 	   35642.0 	 	   35939.9 	 	 55.22 	 	GEO/T	114.92E	 +   0.063W	*	P	-
S44441	2019-042A	Chandrayaan-2	2019 Jul 22	2019 Aug  1     	2019 Aug  1	    1445.221 	     201.0 	 	   71729.0 	 	 21.59 	 	GEO/NS	-	-	2019 Aug  3	P	D
S44458	2019-048B	Briz-M No. 99566	2019 Aug  5	2019 Aug  6     	2025 Aug  3 2231:	    1594.970 	   35559.3 	 	   42124.0 	 	  5.98 	 	VHEO	145.65E	 +  35.964W	2019 Aug  5 2156:00	R	-
S44457	2019-048A	Kosmos-2539	2019 Aug  5	2019 Aug  6     	2025 Aug  4 1308:	    1436.078 	   35784.4 	 	   35788.0 	 	  0.02 	 	GEO/S	 11.99E	 +   0.002W	*	P	-
S44476	2019-049B	Intelsat IS-39	2019 Aug  6	2019 Aug 11     	2025 Aug  4 0957:	    1436.096 	   35782.3 	 	   35790.9 	 	  0.02 	 	GEO/S	 61.93E	 +   0.007W	*	P	-
S44479	2019-050A	Amos 17	2019 Aug  6	2019 Aug 14 1100	2025 Aug  4 1310:	    1436.093 	   35775.5 	 	   35797.5 	 	  0.01 	 	GEO/S	 17.01E	 +   0.006W	*	P	-
S44475	2019-049A	EDRS C	2019 Aug  6	2019 Aug 15 0530	2025 Aug  4 1345:	    1436.092 	   35780.6 	 	   35792.4 	 	  0.04 	 	GEO/S	142.52E	 +   0.006W	*	P	-
S44334	2019-034B	EUTELSAT 7C	2019 Jun 20	2019 Sep 23     	2025 Aug  4 1307:	    1436.092 	   35771.6 	 	   35801.4 	 	  0.07 	 	GEO/S	  7.01E	 +   0.006W	*	P	-
S44624	2019-067A	EUTELSAT 5WB	2019 Oct  9	2019 Oct 22     	2025 Aug  4 0755:	    1436.102 	   35773.2 	 	   35800.2 	 	  0.10 	 	GEO/S	  5.03W	 +   0.008W	*	P	-
S44637	2019-070A	Tongxin Jishu Shiyan 4	2019 Oct 17	2019 Oct 25?    	2025 Aug  4 1329:	    1436.113 	   35773.7 	 	   35800.1 	 	  0.09 	 	GEO/S	 83.56E	 +   0.011W	*	P	-
S44481	2019-051A	AEHF SV-5	2019 Aug  8	2019 Oct 31     	2025 Aug  4 1331:	    1436.148 	   35515.2 	 	   36060.1 	 	  1.89 	 	GEO/S	 92.29E	 +   0.020W	*	P	-
S44709	2019-073A	Beidou DW 49	2019 Nov  4	2019 Nov  6?    	2025 Aug  2 1416:	    1435.913 	   35591.0 	 	   35975.1 	 	 55.34 	 	GEO/T	118.74E	 +   0.039E	*	P	-
S44801	2019-080B	Inmarsat GX5	2019 Nov 26	2019 Dec  3     	2025 Aug  4 1308:	    1436.102 	   35778.3 	 	   35795.1 	 	  0.04 	 	GEO/S	 11.01E	 +   0.009W	*	P	-
S44800	2019-080A	Tiba 1	2019 Nov 26	2019 Dec  7     	2025 Aug  4 1315:	    1436.036 	   35775.1 	 	   35795.8 	 	  0.05 	 	GEO/S	 35.52E	 +   0.008E	*	P	-
S44904	2019-095B	Blok DM-03 No. 3L	2019 Dec 24	2019 Dec 24     	2025 Aug  3 1841:	    1398.452 	   34759.3 	 	   35333.6 	 	  4.54 	 	GEO/ID	155.42W	 +   9.710E	2019 Dec 24 1203:02	R	-
S45041	2019-095C	deb Blok DM-03	2019 Dec 24	2019 Dec 24     	2025 Aug  3 1248:	    1397.715 	   33328.9 	 	   36735.0 	 	  4.57 	 	GEO/ID	 66.83W	 +   9.906E	2019 Dec 24 1203:02	D	-
S45042	2019-095D	deb Blok DM-03	2019 Dec 24	2019 Dec 24     	2022 Aug 31 0339:	    1406.341 	   32802.5 	 	   37601.7 	 	  1.84 	 	GEO/NS	 56.93E	 +   7.631E	2019 Dec 24 1203:02	D	-
S44903	2019-095A	Elektro-L No. 3	2019 Dec 24	2019 Dec 24     	2025 Aug  4 1326:	    1436.078 	   35782.0 	 	   35790.4 	 	  0.02 	 	GEO/S	 76.04E	 +   0.003W	*	P	-
S46091	2019-095E	deb Blok DM-03?	2019 Dec 24	2019 Dec 24     	2025 Aug  2 2224:	    1394.543 	   34838.1 	 	   35100.4 	 	  4.53 	 	GEO/ID	149.57E	 +  10.749E	2019 Dec 24 1203:02	D	-
S44868	2019-091A	JCSAT 18/Kacific 1	2019 Dec 17	2019 Dec 30     	2025 Aug  4 1022:	    1436.088 	   35785.2 	 	   35787.6 	 	  0.05 	 	GEO/S	150.02E	 +   0.005W	*	P	-
S44910	2019-097A	Shi Jian 20	2019 Dec 27	2020 Jan  1?    	2025 Aug  4 1655:	    1436.117 	   35758.1 	 	   35815.9 	 	  4.10 	 	GEO/I	 87.47E	 +   0.012W	*	P	-
S44978	2020-002A	Tongxin Jishu Shiyan 5	2020 Jan  7	2020 Jan  9?    	2025 Aug  3 1154:	    1436.146 	   35775.6 	 	   35799.5 	 	  0.02 	 	GEO/S	107.51E	 +   0.020W	*	P	-
S44625	2019-067B	MEV-1	2019 Oct  9	2020 Jan 14     	2025 Jul 31 2227:	    1436.008 	   35783.4 	 	   35786.3 	 	  0.34 	 	GEO/S	156.15E	 +   0.015E	*	P	-
S45026	2020-005A	GSAT-30	2020 Jan 16	2020 Jan 21     	2025 Aug  4 1328:	    1436.079 	   35771.8 	 	   35800.7 	 	  0.01 	 	GEO/S	 83.02E	 +   0.003W	*	P	-
S45245	2020-013A	JCSAT 17	2020 Feb 18	2020 Feb 27     	2025 Aug  4 0652:	    1436.107 	   35768.2 	 	   35805.3 	 	  5.43 	 	GEO/I	135.97E	 +   0.010W	*	P	-
S45246	2020-013B	Cheollian 2B	2020 Feb 18	2020 Feb 27?    	2025 Aug  4 1341:	    1436.092 	   35783.0 	 	   35790.0 	 	  0.05 	 	GEO/S	128.26E	 +   0.006W	*	P	-
S45344	2020-017A	Beidou DW 54	2020 Mar  9	2020 Mar 12?    	2025 Aug  4 1328:	    1436.080 	   35778.6 	 	   35794.0 	 	  2.96 	 	GEO/S	 80.04E	 +   0.003W	*	P	-
S45807	2020-040A	Beidou DW 55	2020 Jun 23	2020 Jun 25?    	2025 Aug  4 1336:	    1436.108 	   35767.9 	 	   35805.7 	 	  1.67 	 	GEO/S	110.52E	 +   0.010W	*	P	-
S45027	2020-005B	Eutelsat Konnect	2020 Jan 16	2020 Jul  6     	2025 Aug  4 0758:	    1436.128 	   35782.0 	 	   35792.4 	 	  0.06 	 	GEO/S	  7.17E	 +   0.015W	*	P	-
S45465	2020-022B	AEHF SV-6	2020 Mar 26	2020 Jul 11?    	2025 Aug  4 1344:	    1436.053 	   35611.1 	 	   35960.4 	 	  3.26 	 	GEO/I	137.71E	 +   0.004E	*	P	-
S45863	2020-045A	Apstar 6D	2020 Jul  9	2020 Jul 12?    	2025 Aug  4 0509:	    1436.120 	   35775.4 	 	   35798.6 	 	  0.04 	 	GEO/S	134.05E	 +   0.013W	*	P	-
S45920	2020-048A	ANASIS-II	2020 Jul 20	2020 Jul 25     	2025 Aug  4 1338:	    1436.070 	   35781.1 	 	   35791.0 	 	  0.01 	 	GEO/S	116.21E	 +   0.000W	*	P	-
S45985	2020-053A	Ekspress-103	2020 Jul 30	2020 Jul 31     	2025 Aug  4 0315:	    1436.076 	   35785.0 	 	   35787.4 	 	  0.01 	 	GEO/S	 96.50E	 +   0.002W	*	P	-
S45986	2020-053B	Ekspress-80	2020 Jul 30	2020 Jul 31     	2025 Aug  2 2153:	    1436.056 	   35777.6 	 	   35794.0 	 	  0.01 	 	GEO/S	 80.00E	 +   0.003E	*	P	-
S46112	2020-056A	BSAT-4b	2020 Aug 15	2020 Aug 20     	2025 Aug  4 1336:	    1436.119 	   35767.2 	 	   35806.8 	 	  0.04 	 	GEO/S	109.87E	 +   0.013W	*	P	-
S46114	2020-056C	Galaxy 30	2020 Aug 15	2020 Aug 24     	2025 Aug  3 2247:	    1436.071 	   35775.8 	 	   35796.3 	 	  0.02 	 	GEO/S	124.98W	 +   0.001W	*	P	-
S46610	2020-071A	Gao Fen 13	2020 Oct 11	2020 Oct 13?    	2025 Aug  4 1339:	    1436.102 	   35687.9 	 	   35885.5 	 	  0.43 	 	GEO/S	118.32E	 +   0.009W	*	P	-
S46916	2020-082A	Tiantong-1 02 xing	2020 Nov 12	2020 Nov 13?    	2025 Aug  4 1340:	    1436.070 	   35783.9 	 	   35788.3 	 	  1.38 	 	GEO/S	124.94E	 +   0.001W	*	P	-
S47202	2020-089A	Deta chukei eisei 1-goki	2020 Nov 29	2020 Dec  2?    	2025 Aug  4 1331:	    1436.063 	   35775.6 	 	   35796.2 	 	  0.03 	 	GEO/S	 90.78E	 +   0.001E	*	P	-
S47238	2020-095B	Delta 385	2020 Dec 11	2020 Dec 11     	2025 Aug  3 2035:	    1514.583 	   36171.8 	 	   38446.6 	 	  3.83 	 	VHEO	 37.40E	 +  18.713W	2020 Dec 11 0109	R	-
S47237	2020-095A	USA 311	2020 Dec 11	2020 Dec 11     	2025 Feb 18 0558:	    1436.122 	   35610.0 	 	   35964.2 	 	  4.40 	 	GEO/I	 55.82E	 +   0.014W	*	P	-
S47242	2020-097A	GVM	2020 Dec 14	2020 Dec 14     	2025 Aug  3 1319:	    1511.054 	   36880.8 	 	   37601.9 	 	  4.50 	 	VHEO	 71.66W	 +  17.914W	2020 Dec 14	P	-
S47256	2020-099A	CMS 1	2020 Dec 17	2020 Dec 21     	2025 Aug  4 1328:	    1436.092 	   35766.9 	 	   35806.1 	 	  0.02 	 	GEO/S	 83.01E	 +   0.006W	*	P	-
S47240	2020-096A	SXM-7	2020 Dec 13	2020 Dec 22     	2025 Aug  4 0406:	    1436.100 	   35768.3 	 	   35805.0 	 	  0.01 	 	GEO/S	 85.17W	 +   0.008W	*	P	-
S46113	2020-056B	MEV-2	2020 Aug 15	2021 Jan 12     	2025 Aug  4 0939:	    1436.103 	   35783.7 	 	   35789.8 	 	  0.06 	 	GEO/S	  0.96W	 +   0.009W	*	P	-
S47321	2021-003A	Tiantong-1 03 xing	2021 Jan 19	2021 Jan 21?    	2025 Aug  4 1328:	    1436.113 	   35776.9 	 	   35796.9 	 	  2.13 	 	GEO/S	 81.51E	 +   0.011W	*	P	-
S47613	2021-010A	Tongxin Jishu Shiyan 6	2021 Feb  4	2021 Feb  6?    	2025 Aug  4 1213:	    1436.130 	   35781.5 	 	   35793.0 	 	  0.23 	 	GEO/S	178.48E	 +   0.016W	*	P	-
S47306	2021-001A	Turksat 5A	2021 Jan  8	2021 Feb 22     	2025 Aug  4 1314:	    1436.100 	   35785.5 	 	   35787.8 	 	  0.03 	 	GEO/S	 30.91E	 +   0.008W	*	P	-
S48618	2021-042A	SBIRS GEO-5	2021 May 18	2021 Jun  3?    	2025 Aug  2 0825:	    1423.417 	   35526.3 	 	   35549.7 	 	  5.53 	 	GEO/ID	 94.74E	 +   3.209E	*	P	-
S48808	2021-047A	Feng Yun 4B	2021 Jun  2	2021 Jun  4?    	2025 Aug  4 1335:	    1436.184 	   35773.9 	 	   35802.7 	 	  0.12 	 	GEO/S	104.56E	 +   0.029W	*	P	-
S48838	2021-049A	SXM-8	2021 Jun  6	2021 Jun 15     	2025 Aug  2 0921:	    1436.062 	   35763.4 	 	   35808.4 	 	  0.01 	 	GEO/S	 85.21W	 +   0.002E	*	P	-
S49011	2021-063A	Tian Lian 1-05	2021 Jul  6	2021 Jul        	2025 Aug  4 1310:	    1436.088 	   35776.0 	 	   35796.9 	 	  0.77 	 	GEO/S	 16.77E	 +   0.005W	*	P	-
S49055	2021-069A	Star One D2	2021 Jul 30	2021 Aug  5     	2025 Aug  4 0228:	    1436.113 	   35776.5 	 	   35797.3 	 	  0.02 	 	GEO/S	 70.00W	 +   0.011W	*	P	-
S49056	2021-069B	Eutelsat Quantum	2021 Jul 30	2021 Aug  6     	2025 Aug  4 1136:	    1436.055 	   35776.7 	 	   35794.8 	 	  0.02 	 	GEO/S	 47.72E	 +   0.003E	*	P	-
S49062	2021-071A	Zhongxing 2E	2021 Aug  5	2021 Aug  6?    	2025 Aug  4 1333:	    1436.086 	   35777.3 	 	   35795.5 	 	  0.03 	 	GEO/S	 98.08E	 +   0.005W	*	P	-
S49115	2021-077A	Tongxin Jishu Shiyan 7	2021 Aug 24	2021 Sep  7     	2025 Aug  4 1236:	    1436.073 	   35774.1 	 	   35798.1 	 	  0.32 	 	GEO/S	 99.50W	 +   0.001W	*	P	-
S49125	2021-080A	Zhongxing 9B	2021 Sep  9	2021 Sep 12?    	2025 Aug  4 1334:	    1436.065 	   35773.5 	 	   35798.5 	 	  0.02 	 	GEO/S	101.43E	 +   0.001E	*	P	-
S55000	2013-062D	deb Raduga-1M	2013 Nov 11	2021 Sep 19?    	2025 Jul 21 2208:	    1434.043 	   35614.9 	 	   35877.9 	 	  5.09 	 	GEO/ID	164.11E	 +   0.510E	2013 Nov 11 2346:00	D	-
S49330	2021-094A	Shi Jian 21	2021 Oct 24	2021 Oct 25?    	2025 Aug  4 1938:	    1436.391 	   35519.3 	 	   36065.4 	 	 10.58 	 	GEO/I	126.71E	 +   0.081W	*	P	-
S49336	2021-096A	Michibiki Shogoki Kokei-ki	2021 Oct 26	2021 Oct 31     	2025 Jul 27 1423:	    1436.547 	   32594.9 	 	   38995.9 	 	 36.78 	 	GEO/NS	119.12E	 +   0.120W	*	P	-
S49382	2021-094C	SJ-21 subsatellite	2021 Oct 24	2021 Nov  1?    	2025 Aug  3 1149:	    1451.509 	   36046.9 	 	   36128.6 	 	 10.68 	 	GEO/ID	 91.68E	 +   3.840W	2021 Dec 31	P	-
S49505	2021-114A	Zhongxing 1D	2021 Nov 26	2021 Nov 28     	2025 Aug  4 1342:	    1436.081 	   35780.4 	 	   35792.2 	 	  0.07 	 	GEO/S	130.17E	 +   0.003W	*	P	-
S49819	2021-118C	Centaur AV-093	2021 Dec  7	2021 Dec  7     	2025 Aug  4 0916:	    1518.650 	   36124.6 	 	   38650.1 	 	  3.65 	 	VHEO	  9.97W	 +  19.630W	2021 Dec  7 1019	R	-
S49817	2021-118A	STPSAT-6	2021 Dec  7	2021 Dec  7     	2025 Aug  4 1233:	    1436.088 	   35783.6 	 	   35789.3 	 	  0.04 	 	GEO/S	111.82W	 +   0.005W	*	P	-
S49818	2021-118B	LDPE 1	2021 Dec  7	2021 Dec  7     	2025 Aug  4 0929:	    1430.828 	   35655.7 	 	   35711.1 	 	  2.91 	 	GEO/D	 36.97W	 +   1.322E	*	P	-
S50005	2021-124A	Tian Lian 2-02	2021 Dec 13	2021 Dec 15?    	2025 Aug  4 1211:	    1436.095 	   35778.2 	 	   35794.9 	 	  0.04 	 	GEO/S	170.98E	 +   0.007W	*	P	-
S50214	2021-118D	LDPE 1 debris?	2021 Dec  7	2021 Dec 20     	2025 Aug  3 0406:	    1449.785 	   36000.0 	 	   36108.2 	 	  3.49 	 	GEO/ID	 67.90E	 +   3.415W	2021 Dec  7 1019	D	-
S50212	2021-126A	Turksat 5B	2021 Dec 19	2021 Dec 21     	2025 Aug  4 0626:	    1436.085 	   35779.3 	 	   35793.5 	 	  0.07 	 	GEO/S	 42.02E	 +   0.004W	*	P	-
S50321	2021-129A	Shiyan 12-01	2021 Dec 23	2021 Dec 27     	2025 Aug  4 1833:	    1433.284 	   35729.6 	 	   35733.4 	 	  2.85 	 	GEO/D	 69.14E	 +   0.701E	*	P	-
S50322	2021-129B	Shiyan 12-02	2021 Dec 23	2021 Dec 27     	2025 Aug  4 1716:	    1438.179 	   35824.1 	 	   35830.6 	 	  2.85 	 	GEO/D	159.02E	 +   0.530W	*	P	-
S50002	2021-123B	Ekspress-AMU3	2021 Dec 13	2021 Dec 30?    	2025 Aug  3 2017:	    1436.136 	   35786.1 	 	   35788.6 	 	  0.01 	 	GEO/S	102.89E	 +   0.017W	*	P	-
S50001	2021-123A	Ekspress-AMU7	2021 Dec 13	2021 Dec 30?    	2025 Aug  4 1346:	    1436.108 	   35784.8 	 	   35788.8 	 	  0.00 	 	GEO/S	144.98E	 +   0.010W	*	P	-
S50574	2021-135A	Tongxin Jishu Shiyan 9	2021 Dec 29	2021 Dec 31?    	2025 Aug  4 1344:	    1436.087 	   35763.7 	 	   35809.1 	 	  0.06 	 	GEO/S	137.15E	 +   0.005W	*	P	-
S50319	2021-128A	Inmarsat 6 F1	2021 Dec 22	2022 Jan 19     	2025 Aug  4 0312:	    1436.078 	   35785.1 	 	   35787.4 	 	  0.02 	 	GEO/S	 83.75E	 +   0.002W	*	P	-
S51282	2022-006C	Centaur AV-084	2022 Jan 21	2022 Jan 22     	2025 Aug  3 1313:	    1515.746 	   36169.0 	 	   38494.1 	 	  3.73 	 	VHEO	 71.43W	 +  18.976W	2022 Jan 21 1900:00	R	-
S51280	2022-006A	USA 324	2022 Jan 21	2022 Jan 22     	2025 Jul 31 1031:	    1432.533 	   35713.3 	 	   35720.3 	 	  0.25 	 	GEO/D	 86.71W	 +   0.891E	*	P	-
S51281	2022-006B	USA 325	2022 Jan 21	2022 Jan 22     	2025 Jul 31 0124:	    1434.337 	   35751.2 	 	   35753.1 	 	  0.11 	 	GEO/D	 51.46E	 +   0.436E	*	P	-
S51287	2021-118E	ASCENT	2021 Dec  7	2022 Jan 25?    	2025 Aug  3 0546:	    1422.449 	   35490.0 	 	   35548.1 	 	  3.36 	 	GEO/ID	 42.75E	 +   3.456E	*	P	-
S51850	2022-021A	GOES 18	2022 Mar  1	2022 Mar 18     	2025 Aug  4 1133:	    1436.112 	   35785.7 	 	   35788.1 	 	  0.00 	 	GEO/S	137.00W	 +   0.011W	*	P	-
S47851	2021-019A	Shiyan 9	2021 Mar 11	2022 Mar 21?    	2025 Aug  3 1344:	    1436.150 	   35735.6 	 	   35839.7 	 	 17.22 	 	GEO/I	146.72E	 +   0.020W	*	P	-
S49332	2021-095A	SES-17	2021 Oct 24	2022 Mar 25     	2025 Aug  3 1755:	    1436.132 	   35782.2 	 	   35792.4 	 	  0.01 	 	GEO/S	 67.10W	 +   0.016W	*	P	-
S49333	2021-095B	Syracuse 4A	2021 Oct 24	2022 Apr 14     	2025 Aug  4 1135:	    1436.129 	   35780.6 	 	   35793.9 	 	  0.02 	 	GEO/S	 45.51E	 +   0.015W	*	P	-
